table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time,inchi,smi,organic,functional_group
5,nh2f, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/FH2N/c1-2/h2H2
","NF	molecule ""nh2f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
5,c2f6, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/C2F6/c3-1(4,5)2(6,7)8
","C(C(F)(F)F)(F)(F)F	molecule ""c2f6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,hcof, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CHFO/c2-1-3/h1H
","C(=O)F	molecule ""hcof"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,n2o4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/N2O4/c3-1(4)2(5)6
","N(=O)(=O)N(=O)=O	molecule ""n2o4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
5,hocl, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/ClHO/c1-2/h2H
","OCl	molecule ""hocl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,hoclo2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/ClO.HO.O/c1-2;;/h;1H;
","[OH].Cl[O].[O]	molecule ""hoclo2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,t-hono, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/HNO2/c2-1-3/h2H
","[O][N]O	molecule ""t-hono"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,sih3f, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/FH3Si/c1-2/h2H3
","F[SiH3]	molecule ""sih3f"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,alf, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.FH/h;1H/q+1;/p-1
","[Al]F	molecule ""alf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,chf3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CHF3/c2-1(3)4/h1H
","C(F)(F)F	molecule ""chf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,CrF6, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Cr.6FH/h;6*1H/q+6;;;;;;/p-6
","[Cr](F)(F)(F)(F)(F)F	molecule ""CrF6"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,ph3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/H3P/h1H3
","P	molecule ""ph3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,hooh, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/H2O2/c1-2/h1-2H
","OO	molecule ""hooh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,c-hono, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/HNO2/c2-1-3/h2H
","[O][N]O	molecule ""c-hono"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,bhf2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/BF2H/c2-1-3/h1H
","B(F)F	molecule ""bhf2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,n2o, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/N2O/c1-2-3
","[N][N][O]	molecule ""n2o"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,f2co, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CF2O/c2-1(3)4
","O=C(F)F	molecule ""f2co"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,so2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/O2S/c1-3-2
","S(=O)=O	molecule ""so2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,co2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CO2/c2-1-3
","C(=O)=O	molecule ""co2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,p4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/P4/c1-2-3(1)4(1)2/t1-,2+,3-,4+
","P12P3P1P23	molecule ""p4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,CrO2F2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Cr.2FH.2O/h;2*1H;;/q+2;;;;/p-2
","[Cr]([O])([O])(F)F	molecule ""CrO2F2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,hno, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/HNO/c1-2/h1H
","N=O	molecule ""hno"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,hclo4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/ClO.HO.2O/c1-2;;;/h;1H;;
","[OH].Cl[O].[O].[O]	molecule ""hclo4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,Ni(PF3)4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/4F3P.Ni/c4*1-4(2)3;
","[Ni]([P](F)(F)F)([P](F)(F)F)([P](F)(F)F)[P](F)(F)F	molecule ""Ni(PF3)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,cf4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CF4/c2-1(3,4)5
","FC(F)(F)F	molecule ""cf4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,fno, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/FNO/c1-2-3
","F[N][O]	molecule ""fno"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,VOF3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/3FH.O.V/h3*1H;;/q;;;;+3/p-3
","[V]([O])(F)(F)F	molecule ""VOF3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,co, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CO/c1-2
","[C]=O	molecule ""co"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,hof, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/FHO/c1-2/h2H
","OF	molecule ""hof"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,alh3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.3H
","[AlH3]	molecule ""alh3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,h2s, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/H2S/h1H2
","S	molecule ""h2s"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,alcl, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.ClH/h;1H/q+1;/p-1
","[Al]Cl	molecule ""alcl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,bf3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/BF3/c2-1(3)4
","B(F)(F)F	molecule ""bf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,hf, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/FH/h1H
","F	molecule ""hf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,cf2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/CF2/c2-1-3
","[C](F)F	molecule ""cf2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,bh, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/BH/h1H
","[BH]	molecule ""bh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,n2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/N2/c1-2
","N#N	molecule ""n2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,pf3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/F3P/c1-4(2)3
","P(F)(F)F	molecule ""pf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,VF5, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/5FH.V/h5*1H;/q;;;;;+5/p-5
","[V](F)(F)(F)(F)F	molecule ""VF5"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,bf, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/BF/c1-2
","F[B]	molecule ""bf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,so3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/O3S/c1-4(2)3
","S(=O)(=O)=O	molecule ""so3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,alh, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.H
","[AlH]	molecule ""alh"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,TiF4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/4FH.Ti/h4*1H;/q;;;;+4/p-4
","[Ti](F)(F)(F)F	molecule ""TiF4"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,sf6, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/F6S/c1-7(2,3,4,5)6
","S(F)(F)(F)(F)(F)F	molecule ""sf6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,clf, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/ClF/c1-2
","ClF	molecule ""clf"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,ScF3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/3FH.Sc/h3*1H;/q;;;+3/p-3
","[Sc](F)(F)F	molecule ""ScF3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
5,p2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/P2/c1-2
","P#P	molecule ""p2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,pf5, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/F5P/c1-6(2,3,4)5
","P(F)(F)(F)(F)F	molecule ""pf5"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,sif4, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/F4Si/c1-5(2,3)4
","F[Si](F)(F)F	molecule ""sif4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,alcl3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.3ClH/h;3*1H/q+3;;;/p-3
","[Al](Cl)(Cl)Cl	molecule ""alcl3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,alf3, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Al.3FH/h;3*1H/q+3;;;/p-3
","[Al](F)(F)F	molecule ""alf3"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,hcl, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/ClH/h1H
","Cl	molecule ""hcl"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,f2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/F2/c1-2
","FF	molecule ""f2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
5,h2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/H2/h1H
","[H][H]	molecule ""h2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
5,cl2, Neutral singlet molecules,HF,pcseg-0,f-score,,,,,,,"InChI=1S/Cl2/c1-2
","ClCl	molecule ""cl2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,Mn(NO)3CO, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/CO.Mn.3NO/c1-2;;3*1-2
","[Mn]([C][O])([N][O])([N][O])[N][O]	molecule ""Mn(NO)3CO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,Ni(C5H5)NO, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.NO.Ni/c1-2-4-5-3-1;1-2;/h1-5H;;
","C1=C[C@@H](C=C1)[Ni][N][O]	molecule ""Ni(C5H5)NO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,Fe(CO)2(NO)2, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/2CO.Fe.2NO/c2*1-2;;2*1-2
","[Fe]([C][O])([C][O])([N][O])[N][O]	molecule ""Fe(CO)2(NO)2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,Mn(CO)5CN, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/CN.5CO.Mn/c6*1-2;
","[Mn](C#N)([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Mn(CO)5CN"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Nitrile
9,b2h6, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/BH4.BH2/h1H4;1H2
","[BH2].[BH4]	molecule ""b2h6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",inorganic,Unknown
9,Mn(C5H5)(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.3CO.Mn/c1-2-4-5-3-1;3*1-2;/h1-5H;;;;
","[Mn]1([C@H]2[CH][C@@H]1C=C2)([C][O])([C][O])[C][O]	molecule ""Mn(C5H5)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,ch4, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/CH4/h1H4
","C	molecule ""ch4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,MnCp(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.3CO.Mn/c1-2-4-5-3-1;3*1-2;/h1-5H;;;;
","[Mn]1([C@@H]2C=C[C@H]1[CH]2)([C][O])([C][O])[C][O]	molecule ""MnCp(CO)3"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,ED14, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C14H13O2P.Ni.H/c15-14(16)11-17(12-7-3-1-4-8-12)13-9-5-2-6-10-13;;/h1-10H,11H2,(H,15,16);;/q;+1;/p-1
","c1c(cccc1)[P]1(CC(=O)O[NiH]1)c1ccccc1	molecule ""ED14"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Ketone
9,Fe(C4H4)(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H4.3CO.Fe/c1-2-4-3-1;3*1-2;/h1-4H;;;;
","[Fe]1([C@H]2[CH][C@@H]1[CH]2)([C][O])([C][O])[C][O]	molecule ""Fe(C4H4)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,Fe(CO)4(C2H4), Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C2H4.4CO.Fe/c5*1-2;/h1-2H2;;;;;
","[Fe](C[CH2])([C][O])([C][O])([C][O])[C][O]	molecule ""Fe(CO)4(C2H4)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,Fe(C4H6)(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H6.3CO.Fe/c1-3-4-2;3*1-2;/h3-4H,1-2H2;;;;
","[C@@H](C=C)([CH2])[Fe]([C][O])([C][O])[C][O]	molecule ""Fe(C4H6)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,PR05, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/CHO.5CO.Mn/c6*1-2;/h1H;;;;;;
","[Mn]([C][O])([C][O])([C][O])([C][O])([C][O])C=O	molecule ""PR05"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
9,Fe(CO)3(tmm), Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H6.3CO.Fe/c1-4(2)3;3*1-2;/h1-3H2;;;;
","[Fe](C([CH2])([CH2])[CH2])([C][O])([C][O])[C][O]	molecule ""Fe(CO)3(tmm)"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,PR04, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.C4H4.CO.Co/c1-2-4-5-3-1;1-3-4-2;1-2;/h1-5H;1-4H;;
","[C@@H]1(C=CC=C1)[Co@]1(C=CC=C1)[C][O]	molecule ""PR04"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
9,Co(C3H5)(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H5.3CO.Co/c1-3-2;3*1-2;/h3H,1-2H2;;;;
","[Co](C([CH2])[CH2])([C][O])([C][O])[C][O]	molecule ""Co(C3H5)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,tetrahedrane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H4/c1-2-3(1)4(1)2/h1-4H/t1-,2+,3-,4+
","[C@@H]12[C@H]3[C@@H]1[C@@H]23	molecule ""tetrahedrane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,Fe(C2H4)(CO)4, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C2H4.4CO.Fe/c5*1-2;/h1-2H2;;;;;
","[Fe](C[CH2])([C][O])([C][O])([C][O])[C][O]	molecule ""Fe(C2H4)(CO)4"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,Cr(C6H6)(CO)3, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C6H6.3CO.Cr/c1-2-4-6-5-3-1;3*1-2;/h1-6H;;;;
","[Cr]([C@@H]1[CH]C=CC=C1)([C][O])([C][O])[C][O]	molecule ""Cr(C6H6)(CO)3"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,ED04, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.2C2H2.Co/c1-2-4-5-3-1;2*1-2;/h1-5H;2*1-2H;
","C1=CC=C[CH]1.[Co](C=[CH])C=[CH]	molecule ""ED04"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
9,c2h6, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C2H6/c1-2/h1-2H3
","CC	molecule ""c2h6"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,ED15, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""ED15"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
9,Ni(C3H5)2, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/2C3H5.Ni/c2*1-3-2;/h2*3H,1-2H2;
","[Ni](C([CH2])[CH2])C([CH2])[CH2]	molecule ""Ni(C3H5)2"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,cyclopropene, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H4/c1-2-3-1/h1-2H,3H2
","C1C=C1	molecule ""cyclopropene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,Mn(CO)4NO, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/4CO.Mn.NO/c4*1-2;;1-2
","[Mn]([N][O])([C][O])([C][O])([C][O])[C][O]	molecule ""Mn(CO)4NO"" dataset ""van Lenthe 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,propene, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H6/c1-3-2/h3H,1H2,2H3
","CC=C	molecule ""propene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,cyclopropane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H6/c1-2-3-1/h1-3H2
","C1CC1	molecule ""cyclopropane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,cyclobutene, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H6/c1-2-4-3-1/h1-2H,3-4H2
","C1=CCC1	molecule ""cyclobutene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,ED05, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/5CO.Mn.H/c5*1-2;;
","[MnH]([C][O])([C][O])([C][O])([C][O])[C][O]	molecule ""ED05"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Unknown
9,c2h4, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C2H4/c1-2/h1-2H2
","C=C	molecule ""c2h4"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,oxetane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H6O/c1-2-4-3-1/h1-3H2
","C1CCO1	molecule ""oxetane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Ether
9,PR14, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C14H13O2P.C8H13.Ni/c15-14(16)11-17(12-7-3-1-4-8-12)13-9-5-2-6-10-13;1-2-4-6-8-7-5-3-1;/h1-10H,11H2,(H,15,16);1-2,7H,3-6,8H2;/q;;+1/p-1
","c1c(cccc1)P(c1ccccc1)CC(=O)O[Ni]1[C@@H]2CCC[CH][C@H]1CC2	molecule ""PR14"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Ketone
9,propyne, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H4/c1-3-2/h1H,2H3
","C#CC	molecule ""propyne"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkyne
9,propane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3
","CCC	molecule ""propane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,ch3nh2, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/CH5N/c1-2/h2H2,1H3
","CN	molecule ""ch3nh2"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Amine
9,Cr(NO)4, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/Cr.4NO/c;4*1-2
","[Cr]([N][O])([N][O])([N][O])[N][O]	molecule ""Cr(NO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Unknown
9,ethanol, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3
","OCC	molecule ""ethanol"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alcohol
9,VCp(CO)4, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H5.4CO.V/c1-2-4-5-3-1;4*1-2;/h1-5H;;;;;
","[V]([C@@H]1C=CC=C1)([C][O])([C][O])([C][O])[C][O]	molecule ""VCp(CO)4"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,allene, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H4/c1-3-2/h1-2H2
","C(=C)=C	molecule ""allene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,n-butane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3
","CCCC	molecule ""n-butane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,cyclobutane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H8/c1-2-4-3-1/h1-4H2
","C1CCC1	molecule ""cyclobutane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,n-pentane, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3
","C(CCC)C	molecule ""n-pentane"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Unknown
9,cyclopentadiene, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2
","C1C=CC=C1	molecule ""cyclopentadiene"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alkene
9,PR15, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C4H5O2.C3H5.Ni/c1-2-3-4(5)6;1-3-2;/h2H,1,3H2;3H,1-2H2;/q-2;;+2
","[Ni]1(C([CH2])[CH2])O[C](O1)CC=C	molecule ""PR15"" dataset ""MOR41"" charge 0 multiplicity 1
",inorganic,Alkene
9,FeCp2, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/2C5H5.Fe/c2*1-2-4-5-3-1;/h2*1-5H;
","[Fe][C@@H]1[CH]C=C[CH]1.C1=CC=C[CH]1	molecule ""FeCp2"" dataset ""Bühl 2006"" charge 0 multiplicity 1
",inorganic,Alkene
9,beta-lactim, Neutral singlet molecules,HF,pcseg-1,f-score,,,,,,,"InChI=1S/C3H5NO/c5-3-1-2-4-3/h1-2H2,(H,4,5)
","C1N=C(C1)O	molecule ""beta-lactim"" dataset ""non-multireference W4-17"" charge 0 multiplicity 1
",organic,Alcohol
