table_id,molecule,type_name,method,base,benchmark_metric,minao,1e,atom,huckel,vsap,time
1,bh, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8514477273518215,0.5681021479359283,0.8518988759724382,0.9760639947603768,0.8514477273518215,0.20001912117004395
1,sf6, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9579316024620933,0.6879539300573845,0.9602713770175418,0.9871779386827398,0.9579316024620933,3.9332027435302734
1,cf2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9348248572796832,0.7585238855642887,0.9368891038792416,0.9832961373268102,0.9348248572796832,0.2595803737640381
1,alf3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9505728644630057,0.8347998057877695,0.949235376027868,0.9937496886934744,0.9505728644630057,0.6427972316741943
1,fno, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9159452240964713,0.7068655819323316,0.9205623283658118,0.9736330600839614,0.9159452240964713,0.2948431968688965
1,ScF3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9444274028624199,0.670553968270071,0.9464982021953275,0.9904910723479214,0.9444274028624199,1.4560019969940186
1,pf5, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9586556996712888,0.7407572390680308,0.9603692271029568,0.9899644628818639,0.9586556996712888,1.960608720779419
1,sif4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9571685326083523,0.7370183173468186,0.9569945518885876,0.9925780105509006,0.9571685326083523,1.027925968170166
1,MnO3F, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9054631959144999,0.6081843094163056,0.9152413081716924,0.9349207497281632,0.9054631959144999,3.496021032333374
1,alh, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9352370017938286,0.850810512308277,0.9358905342690728,0.9919832554331434,0.9352370017938286,0.192274808883667
1,VOF3, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9251609712898555,0.5825432924020757,0.9288569318330354,0.9752766068308707,0.9251609712898555,2.334139108657837
1,CrO2F2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9147626748007353,0.5945007617386865,0.9175493076746284,0.9698741110227519,0.9147626748007353,2.7287063598632812
1,hcl, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9712249997826269,0.8519899913134736,0.9712852183370645,0.995224727211938,0.9712249997826269,0.1915149688720703
1,VF5, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.935886345669056,0.6114735368226275,0.9397027301572043,0.9795227535234223,0.935886345669056,5.378204107284546
1,cl2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9699230111705361,0.8481473956953556,0.9704458296079662,0.9976257039368531,0.9699230111705361,0.3126671314239502
1,TiF4, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9396349615724117,0.5704168956801671,0.9423810890179352,0.9845346121613815,0.9396349615724117,3.468858480453491
1,h2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.8521281213910796,0.9688222973201098,0.8572709292115954,0.9767969634534244,0.8521281213910796,0.12975597381591797
1,f2, Neutral singlet molecules,revTPSSh,pcseg-1,f-score,0.9335010924734412,0.7834370174888654,0.9379634514747826,0.9988841513017298,0.9335010924734412,0.16237187385559082
8,ch,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8068097327431905,0.5630668331005989,0.8101603027401897,0.8414595335223451,0.8068097327431905,0.19002318382263184
8,bn3pi,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,cyclopropyl,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8853434673355463,0.576337560757197,0.8958502860760312,0.9412477980128411,0.8853434673355463,0.33480262756347656
8,Cu(acac)2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,Ti(BH4)3,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9036741582845718,0.6141867951476467,0.9121754805463287,0.9463330232340111,0.9036741582845718,1.7310211658477783
8,allyl,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8848272970016609,0.5978176297980207,0.8939138199191865,0.9468345745827211,0.8848272970016609,0.32090091705322266
8,ch2ch,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8711319710288293,0.602965089790621,0.8792838932885421,0.9400770419202307,0.8711319710288293,0.19504141807556152
8,ch3nh,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8772253403370496,0.6038566451040586,0.8851005477709802,0.9586656591105864,0.8772253403370496,0.2416989803314209
8,V(NMe2)4,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8944076385337253,0.5735928102015664,0.9042885415536676,0.9567181149451054,0.8944076385337253,18.404780387878418
8,ch2nh2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.884363084871067,0.6242763647106178,0.891789261886454,0.9622292041746732,0.884363084871067,0.22746634483337402
8,ch3,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8675825642085001,0.6614990334383726,0.8732556806698173,0.9529746822386268,0.8675825642085001,0.1798267364501953
8,cch,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8465520735520021,0.6927708735888243,0.8543082245526418,0.8775772145847701,0.8465520735520021,0.4737436771392822
8,h2ccn,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8794169331443507,0.6150932680576862,0.888023921490361,0.9246025862258258,0.8794169331443507,0.27109456062316895
8,h2cn,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8702007487714515,0.6158306091094091,0.8774399217879881,0.9332937220624233,0.8702007487714515,0.22346830368041992
8,clo,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9395937769392282,0.7756744285925199,0.9437641631466851,0.959630279364195,0.9395937769392282,0.2073981761932373
8,hcnh,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8740805210928917,0.6344704138004905,0.881655916533884,0.9385454002854566,0.8740805210928917,0.23083782196044922
8,so,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,sif,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.934359216032722,0.7903146094073794,0.935650271275475,0.9525204731449473,0.934359216032722,0.20201683044433594
8,nh2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8565209182966518,0.6107004120615837,0.8599192471788096,0.9854156117563085,0.8565209182966518,0.1871330738067627
8,cn,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8437755577026298,0.6743605101239121,0.8508148591301811,0.8441697457795815,0.8437755577026298,0.2566952705383301
8,ch2-trip,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,h2no,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8926497701804736,0.6529751114739923,0.899587905611401,0.9493763916743205,0.8926497701804736,0.23706507682800293
8,t-hooo,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8934581614487688,0.6571407378106923,0.900342524925438,0.9734734051866263,0.8934581614487688,0.29080796241760254
8,hco,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8902505056153474,0.6630715729772402,0.894821999788008,0.9443956114585534,0.8902505056153474,0.21455740928649902
8,n2h,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8731750965987922,0.5979160139627546,0.8812249517850108,0.8832114153946615,0.8731750965987922,0.19512271881103516
8,c-hooo,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8959553915436682,0.6540560579235769,0.9037454605627245,0.9810404729221875,0.8959553915436682,0.3034217357635498
8,oh,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8708325496251142,0.6607169539444232,0.8719775962704557,0.9870673064148967,0.8708325496251142,0.1819477081298828
8,hoo,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8919539999358267,0.6553094738613452,0.8986639017915375,0.9828162470596361,0.8919539999358267,0.18645191192626953
8,hs,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9343297347135368,0.7727439629922871,0.9361645721389488,0.9426629977222241,0.9343297347135368,0.17634248733520508
8,nh,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,no,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.8860205014775296,0.6572624483517288,0.8923692813040878,0.9384371904425541,0.8860205014775296,0.22460651397705078
8,sih,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9128452687832241,0.7268549248753693,0.9157091242962582,0.9310788331425229,0.9128452687832241,0.17670822143554688
8,no2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9027049581648158,0.6441807308102893,0.9108073122576404,0.9281148202549067,0.9027049581648158,0.28569626808166504
8,ssh,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9492548981747015,0.7797407839560639,0.9524943260864429,0.9919299468743212,0.9492548981747015,0.21916818618774414
8,cf,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,0.9043808261675358,0.6785402281983791,0.9088006887779335,0.9865203668996819,0.9043808261675358,0.19527816772460938
8,o2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
8,s2,        Non-neutral and/or non-singlet molecules,revTPSSh,pcseg-0,f-score,,,,,,
1,CuMe, Neutral singlet molecules,HF,STO-3G,f-score,0.8987768160454987,0.8520694284491803,0.916175100325699,0.8297179655950027,0.8987768160454987,0.020358800888061523
1,CuCN, Neutral singlet molecules,HF,STO-3G,f-score,0.8964094096070603,0.8525777064114828,0.9127662832929514,0.8833005590302746,0.8964094096070603,0.021884918212890625
1,Ni(C5H5)NO, Neutral singlet molecules,HF,STO-3G,f-score,0.8947406463483171,0.7782402757380776,0.8909871892364075,0.849621363077245,0.8947406463483171,0.027007102966308594
1,ED15, Neutral singlet molecules,HF,STO-3G,f-score,0.8948601597277246,0.7363220693665016,0.8878743864444203,0.8309918519480373,0.8948601597277246,0.025530099868774414
1,Ni(C3H5)2, Neutral singlet molecules,HF,STO-3G,f-score,0.8953459556197971,0.7356280290777637,0.8890271980914348,0.8326100282230029,0.8953459556197971,0.022633075714111328
1,ED03, Neutral singlet molecules,HF,STO-3G,f-score,0.8954077527215105,0.7619742171843821,0.8918402601581032,0.853474229729217,0.8954077527215105,0.02158212661743164
1,Ni(PH3)2, Neutral singlet molecules,HF,STO-3G,f-score,0.9055633756906969,0.8372285590328972,0.9033798126240933,0.8422931285441484,0.9055633756906969,0.020110368728637695
1,Cr(NO)4, Neutral singlet molecules,HF,STO-3G,f-score,0.8940396522816196,0.7331738386072221,0.8916611597500991,0.8956528280530702,0.8940396522816196,0.021600961685180664
1,Mn(C5H5)(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.8943017080255886,0.7282118431194623,0.8826632226853132,0.8413196881605363,0.8943017080255886,0.025662899017333984
1,Cr(C6H6)(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.9008439173432874,0.723162389564177,0.8903441323699276,0.8266763512374729,0.9008439173432874,0.06353282928466797
1,MnCp(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.8941464667953273,0.7271589101190142,0.8819853040647095,0.840466153162865,0.8941464667953273,0.05702495574951172
1,Mn(NO)3CO, Neutral singlet molecules,HF,STO-3G,f-score,0.8908239969875985,0.7257489371130079,0.884266141963512,0.8982187122620486,0.8908239969875985,0.05229306221008301
1,ED02, Neutral singlet molecules,HF,STO-3G,f-score,0.8909952361056446,0.729838209734031,0.8821605049442409,0.8711769789544062,0.8909952361056446,0.033011436462402344
1,Co(C3H5)(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.894177908746018,0.7153005533259043,0.8850372152999613,0.84440264211492,0.894177908746018,0.03321409225463867
1,ED01, Neutral singlet molecules,HF,STO-3G,f-score,0.8975861166226654,0.7028759696972677,0.8911914339675343,0.8871315374219272,0.8975861166226654,0.03339815139770508
1,PR15, Neutral singlet molecules,HF,STO-3G,f-score,0.8956483969419246,0.7461712400824245,0.8906660039564127,0.838728828232715,0.8956483969419246,0.03724527359008789
1,Fe(CO)2(NO)2, Neutral singlet molecules,HF,STO-3G,f-score,0.8929798913338498,0.7466324141322811,0.8849656638645955,0.8949870960595746,0.8929798913338498,0.05376863479614258
1,Fe(C4H6)(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.8941056953457689,0.7040956659181038,0.882849303232721,0.8414889214853554,0.8941056953457689,0.03613591194152832
1,Fe(C4H4)(CO)3, Neutral singlet molecules,HF,STO-3G,f-score,0.8957398431145992,0.7357589994555468,0.8832984606583121,0.8361084369547598,0.8957398431145992,0.07441067695617676
1,VCp(CO)4, Neutral singlet molecules,HF,STO-3G,f-score,0.90151910558683,0.7091658539265183,0.8931557396510977,0.8547609913883056,0.90151910558683,0.07224249839782715
1,Fe(C5Me5)(P5), Neutral singlet molecules,HF,STO-3G,f-score,0.9137043645846328,0.7548649880687476,0.904747873167321,0.8457349864466296,0.9137043645846328,0.12171554565429688
1,Fe(CO)3(tmm), Neutral singlet molecules,HF,STO-3G,f-score,0.8938377451305836,0.7023143888916626,0.881571516373174,0.8460553241601472,0.8938377451305836,0.05248236656188965
1,Fe(CO)4(C2H4), Neutral singlet molecules,HF,STO-3G,f-score,0.8946105921706416,0.6996451825256185,0.8827388523316223,0.8602227821202195,0.8946105921706416,0.0332789421081543
1,PR05, Neutral singlet molecules,HF,STO-3G,f-score,0.8942056986141428,0.7048989548193048,0.8848642380082351,0.8882817041373571,0.8942056986141428,0.02644515037536621
1,Co(CO)3(NO), Neutral singlet molecules,HF,STO-3G,f-score,0.894665964018696,0.7460911433971722,0.8871534643915242,0.8770491688028014,0.894665964018696,0.04284477233886719
1,Fe(C2H4)(CO)4, Neutral singlet molecules,HF,STO-3G,f-score,0.8949137657490186,0.6999866715483261,0.8835330502800268,0.861112635602607,0.8949137657490186,0.02505946159362793
1,ED04, Neutral singlet molecules,HF,STO-3G,f-score,0.8893338838567368,0.712026889635712,0.8790267728695705,0.8077882142967496,0.8893338838567368,0.02836012840270996
1,Mn(CO)5CN, Neutral singlet molecules,HF,STO-3G,f-score,0.8925489932423292,0.7155998448506855,0.8836268563834111,0.8733818799006099,0.8925489932423292,0.025634765625
1,ED05, Neutral singlet molecules,HF,STO-3G,f-score,0.8935098913671757,0.7163911180885204,0.8830663032567597,0.8857726316101407,0.8935098913671757,0.024362802505493164
1,ED14, Neutral singlet molecules,HF,STO-3G,f-score,0.8986693141621475,0.736451044739918,0.8913912865222245,0.7979023906298501,0.8986693141621475,0.06872153282165527
1,Mn(CO)4NO, Neutral singlet molecules,HF,STO-3G,f-score,0.8937204985002442,0.7247545332160548,0.8848514809432132,0.8932880975504013,0.8937204985002442,0.06590700149536133
1,PR12, Neutral singlet molecules,HF,STO-3G,f-score,0.9003930192496168,0.6844562153684631,0.8912412233956857,0.8743935610823519,0.9003930192496168,0.04918813705444336
1,PR04, Neutral singlet molecules,HF,STO-3G,f-score,0.8933087930212686,0.7219590476390259,0.8830493731098781,0.8101750386791822,0.8933087930212686,0.05713701248168945
1,Ni(CO)4, Neutral singlet molecules,HF,STO-3G,f-score,0.8987579837566524,0.7495527948875425,0.8922727075976378,0.8582272077292257,0.8987579837566524,0.023156404495239258
1,PR03, Neutral singlet molecules,HF,STO-3G,f-score,0.8988701536779246,0.7495817420280178,0.892385479161516,0.8582756192193349,0.8988701536779246,0.04059743881225586
1,Cr(C6H6)2, Neutral singlet molecules,HF,STO-3G,f-score,0.8994434441691981,0.7368564218746674,0.8856814824521746,0.7963439725059308,0.8994434441691981,0.04479575157165527
1,PR14, Neutral singlet molecules,HF,STO-3G,f-score,0.8998554078310667,0.7086707531349616,0.8904104013671738,0.7958082564341411,0.8998554078310667,0.11625194549560547
1,PR02, Neutral singlet molecules,HF,STO-3G,f-score,0.896411023792141,0.7272409733312946,0.8850655936349753,0.8752679584976453,0.896411023792141,0.022362709045410156
1,Fe(CO)5, Neutral singlet molecules,HF,STO-3G,f-score,0.8959148024392375,0.7272622705581236,0.8847479301682805,0.8754208525845896,0.8959148024392375,0.02143573760986328
1,CoH(CO)4, Neutral singlet molecules,HF,STO-3G,f-score,0.89571804821288,0.7392333161341996,0.8856443481977028,0.8690234278641582,0.89571804821288,0.023828983306884766
1,Ni(acac)2, Neutral singlet molecules,HF,STO-3G,f-score,0.9015922202113887,0.7401041870082367,0.8949876882651093,0.8396434731400867,0.9015922202113887,0.056844234466552734
1,ocs, Neutral singlet molecules,HF,STO-3G,f-score,0.9283032375303901,0.8436613503722857,0.9270800863167672,0.9301680501265,0.9283032375303901,0.02851104736328125
1,beta-lactim, Neutral singlet molecules,HF,STO-3G,f-score,0.8980873504836984,0.7125355379783181,0.889876437786237,0.8530467278291158,0.8980873504836984,0.029198646545410156
1,dithiotane, Neutral singlet molecules,HF,STO-3G,f-score,0.9293346519869777,0.8449440067285598,0.9256408880726669,0.91519132459422,0.9293346519869777,0.02570962905883789
1,ED40a, Neutral singlet molecules,HF,STO-3G,f-score,0.894042901822596,0.6513564979796839,0.8907100054692493,0.8879801436810889,0.894042901822596,0.026349544525146484
1,acetaldehyde, Neutral singlet molecules,HF,STO-3G,f-score,0.8957497310232746,0.7241465887196661,0.8880728069893863,0.8732723263360126,0.8957497310232746,0.0191800594329834
1,oxetane, Neutral singlet molecules,HF,STO-3G,f-score,0.89722010101946,0.71463263494056,0.8876792152748303,0.8541328093950626,0.89722010101946,0.019527196884155273
1,methanol, Neutral singlet molecules,HF,STO-3G,f-score,0.8981782738268157,0.766311005264101,0.8909439744822675,0.9035212070556604,0.8981782738268157,0.019946575164794922
1,AcCl, Neutral singlet molecules,HF,STO-3G,f-score,0.9283872694838626,0.8332033655778733,0.9265482351292291,0.9206681630446765,0.9283872694838626,0.020639419555664062
1,ch3ph2, Neutral singlet molecules,HF,STO-3G,f-score,0.919721210134893,0.7823970416568822,0.9105385146189928,0.9094453546854294,0.919721210134893,0.019089698791503906
1,ethanol, Neutral singlet molecules,HF,STO-3G,f-score,0.8978222973061865,0.7303714153810483,0.8887191321987719,0.8897017615859917,0.8978222973061865,0.022078514099121094
1,ccl2o, Neutral singlet molecules,HF,STO-3G,f-score,0.9500707471214792,0.8680714086546832,0.9532715586735553,0.9582941895925464,0.9500707471214792,0.018848896026611328
1,oxirane, Neutral singlet molecules,HF,STO-3G,f-score,0.8973609008161496,0.7517760238805447,0.8892697235944457,0.8821521650086591,0.8973609008161496,0.019342422485351562
1,nh3, Neutral singlet molecules,HF,STO-3G,f-score,0.8872111014210908,0.7989946653035636,0.8829752905101931,0.9362695931033072,0.8872111014210908,0.016739606857299805
1,cs2, Neutral singlet molecules,HF,STO-3G,f-score,0.9393459885199847,0.8390797826409322,0.9394895232109759,0.9381122382356479,0.9393459885199847,0.04465222358703613
1,Sc(acac)3, Neutral singlet molecules,HF,STO-3G,f-score,0.9094174837851506,0.7044771403917331,0.8995483424557154,0.8435271663100367,0.9094174837851506,0.1361677646636963
1,acetic, Neutral singlet molecules,HF,STO-3G,f-score,0.9038887789929239,0.7693713917977466,0.8974848560572476,0.9002939725949188,0.9038887789929239,0.02744603157043457
1,clcof, Neutral singlet molecules,HF,STO-3G,f-score,0.9415532373282323,0.8376220615839625,0.9442525927473071,0.9519057067571624,0.9415532373282323,0.03468680381774902
1,ketene, Neutral singlet molecules,HF,STO-3G,f-score,0.8973885156074451,0.7519582683788849,0.8901704144908117,0.8251029235182477,0.8973885156074451,0.020016908645629883
1,n2h4, Neutral singlet molecules,HF,STO-3G,f-score,0.8892470250430596,0.7527988044439285,0.8855127886506567,0.9454060588523743,0.8892470250430596,0.03635978698730469
1,Zn(CH3)2, Neutral singlet molecules,HF,STO-3G,f-score,0.920276391846364,0.79795713955852,0.927548179882016,0.8102970400459959,0.920276391846364,0.02889084815979004
1,PR06, Neutral singlet molecules,HF,STO-3G,f-score,0.9011047443635477,0.701034884109734,0.8928757630750483,0.8916618526099819,0.9011047443635477,0.029308319091796875
1,FeCp2, Neutral singlet molecules,HF,STO-3G,f-score,0.8943428839931536,0.7505895422906042,0.8819257999373045,0.8139328631953939,0.8943428839931536,0.02887582778930664
1,cis-c2f2cl2, Neutral singlet molecules,HF,STO-3G,f-score,0.9488114670675477,0.8338980983395663,0.9520856399410168,0.9391068961880557,0.9488114670675477,0.030027151107788086
1,trans-c2f2cl2, Neutral singlet molecules,HF,STO-3G,f-score,0.9488521641335432,0.8229213728459007,0.9521247524747989,0.9391191132531995,0.9488521641335432,0.026868581771850586
1,clcn, Neutral singlet molecules,HF,STO-3G,f-score,0.932705848265508,0.86205547032066,0.9335860696340337,0.9118755714487178,0.932705848265508,0.03699231147766113
1,c2h5f, Neutral singlet molecules,HF,STO-3G,f-score,0.9085048972815964,0.7582537850968329,0.9033509290682119,0.893863632054905,0.9085048972815964,0.07609224319458008
1,ED27, Neutral singlet molecules,HF,STO-3G,f-score,0.9132604206566042,0.7498561401609374,0.9026137627475446,0.8696455182498878,0.9132604206566042,0.030445337295532227
1,sio, Neutral singlet molecules,HF,STO-3G,f-score,0.9174427774884386,0.8808891091692197,0.91755181824634,0.9466577762783861,0.9174427774884386,0.022484302520751953
1,ED28, Neutral singlet molecules,HF,STO-3G,f-score,0.911333504058311,0.7416199338958269,0.9004628202036034,0.8632381654656758,0.911333504058311,0.025835514068603516
1,ch3nh2, Neutral singlet molecules,HF,STO-3G,f-score,0.8907371957204542,0.7295714623544429,0.8826966623141113,0.8891396492452658,0.8907371957204542,0.01880359649658203
1,dioxetane, Neutral singlet molecules,HF,STO-3G,f-score,0.9020588120946665,0.7798791428923445,0.8957973167527433,0.8867825756700813,0.9020588120946665,0.01850438117980957
1,ch2c, Neutral singlet molecules,HF,STO-3G,f-score,0.8682819606082254,0.7287519054568784,0.8593089953937781,0.76643994163693,0.8682819606082254,0.01644110679626465
1,PMe3, Neutral singlet molecules,HF,STO-3G,f-score,0.9097562586391481,0.7405216243818261,0.8990997612590049,0.8709915661225599,0.9097562586391481,0.02004408836364746
1,cs, Neutral singlet molecules,HF,STO-3G,f-score,0.921758057351862,0.8681853427331674,0.9216393899348267,0.9453484481960657,0.921758057351862,0.017551183700561523
1,c2cl6, Neutral singlet molecules,HF,STO-3G,f-score,0.961016662788406,0.8921446690402854,0.965090608421219,0.9713595569598917,0.961016662788406,0.019833087921142578
1,c2h3f, Neutral singlet molecules,HF,STO-3G,f-score,0.9090764210866497,0.7644395508018194,0.904840955811728,0.8418654284552394,0.9090764210866497,0.01856541633605957
1,PR01, Neutral singlet molecules,HF,STO-3G,f-score,0.9018017738592196,0.7095119713079303,0.8940797222346522,0.8914031680597067,0.9018017738592196,0.02599358558654785
1,ch3f, Neutral singlet molecules,HF,STO-3G,f-score,0.9135618480048215,0.8041854610622324,0.9119805332782445,0.9047239305365689,0.9135618480048215,0.028496980667114258
1,ch2nh, Neutral singlet molecules,HF,STO-3G,f-score,0.885407383079408,0.7319061698080391,0.8783554136738403,0.8580349631778722,0.885407383079408,0.027607202529907227
1,ccl2, Neutral singlet molecules,HF,STO-3G,f-score,0.9532588530097355,0.9331123942980112,0.9575046802542329,0.9788708972216942,0.9532588530097355,0.022221803665161133
1,oxadiazole, Neutral singlet molecules,HF,STO-3G,f-score,0.8957256568623476,0.723648695527157,0.8900969272639373,0.8399823341863178,0.8957256568623476,0.027315616607666016
1,formamide, Neutral singlet molecules,HF,STO-3G,f-score,0.901084885797995,0.7460896932084784,0.8968434058412399,0.907172539435303,0.901084885797995,0.02880692481994629
1,h2o, Neutral singlet molecules,HF,STO-3G,f-score,0.9012703380672088,0.862566554595511,0.8979717902417781,0.9846572715311629,0.9012703380672088,0.024089813232421875
1,PR40, Neutral singlet molecules,HF,STO-3G,f-score,0.918194557714679,0.7218112636554567,0.911772276803116,0.9006226127762517,0.918194557714679,0.033885955810546875
1,MnO3F, Neutral singlet molecules,HF,STO-3G,f-score,0.8953421031649222,0.8146290673524509,0.883984061793915,0.9120902665323645,0.8953421031649222,0.034714460372924805
1,furan, Neutral singlet molecules,HF,STO-3G,f-score,0.9002440125451093,0.7218880248459231,0.8907001965228496,0.8096585035076321,0.9002440125451093,0.024190187454223633
1,hccf, Neutral singlet molecules,HF,STO-3G,f-score,0.9073073297127228,0.8090725344239035,0.9037419845876445,0.7803535620203476,0.9073073297127228,0.026250839233398438
1,dioxetan2one, Neutral singlet molecules,HF,STO-3G,f-score,0.9081039258126739,0.7496589816558714,0.903206057434446,0.900639014855962,0.9081039258126739,0.02742314338684082
1,ch2clf, Neutral singlet molecules,HF,STO-3G,f-score,0.9432420694856851,0.8833838267004732,0.946158880208436,0.9497449317296455,0.9432420694856851,0.025753021240234375
1,Cr(CO)6, Neutral singlet molecules,HF,STO-3G,f-score,0.9020634868417993,0.7100618409652989,0.8944889505086198,0.8918562991126232,0.9020634868417993,0.029818296432495117
1,c2cl4, Neutral singlet molecules,HF,STO-3G,f-score,0.9588364084766882,0.8657605951416462,0.9624212461057541,0.9505148747222651,0.9588364084766882,0.02252674102783203
1,s2o, Neutral singlet molecules,HF,STO-3G,f-score,0.9383017258537958,0.892224147413529,0.9398068822425047,0.9427048609592689,0.9383017258537958,0.025119543075561523
1,nh2oh, Neutral singlet molecules,HF,STO-3G,f-score,0.8932168325327396,0.7856927405234473,0.8902210966026577,0.9563843614134727,0.8932168325327396,0.02798318862915039
1,TiCl2Me2, Neutral singlet molecules,HF,STO-3G,f-score,0.9366783721406383,0.7885231755859579,0.9377688250943809,0.9465646176034371,0.9366783721406383,0.03882241249084473
1,ccl2h2, Neutral singlet molecules,HF,STO-3G,f-score,0.9537920086945695,0.9028707445150206,0.9570964190665814,0.9583975373541143,0.9537920086945695,0.022334575653076172
1,thiophene, Neutral singlet molecules,HF,STO-3G,f-score,0.9164252641797923,0.7689328856199046,0.9088934509028139,0.8413999185916099,0.9164252641797923,0.028577566146850586
1,hoclo, Neutral singlet molecules,HF,STO-3G,f-score,0.9311024618659273,0.889987385210402,0.9339508042272348,0.9898671534932613,0.9311024618659273,0.046996116638183594
1,PhSH, Neutral singlet molecules,HF,STO-3G,f-score,0.9116968997111649,0.7472031430526399,0.9027068191302359,0.8016725027595549,0.9116968997111649,0.0787360668182373
1,nh2cl, Neutral singlet molecules,HF,STO-3G,f-score,0.9365927200095971,0.8832632650297527,0.940160711508218,0.9714781274463167,0.9365927200095971,0.024922847747802734
1,formic-anhydride, Neutral singlet molecules,HF,STO-3G,f-score,0.9058383494031743,0.7745796558059338,0.9015185745689098,0.9000926961713142,0.9058383494031743,0.027706623077392578
1,ccl3h, Neutral singlet molecules,HF,STO-3G,f-score,0.9592844012275134,0.8979820482472363,0.9636946663900283,0.9689499522248445,0.9592844012275134,0.01943349838256836
1,ED30, Neutral singlet molecules,HF,STO-3G,f-score,0.9059351079681246,0.7167644155924315,0.895868755818073,0.805578760418849,0.9059351079681246,0.0650320053100586
1,clno, Neutral singlet molecules,HF,STO-3G,f-score,0.928884847582381,0.8842683526095763,0.9326136443736268,0.9586261957691934,0.928884847582381,0.023974895477294922
1,PCy3, Neutral singlet molecules,HF,STO-3G,f-score,0.9009228405306002,0.682358739359932,0.8877361512948362,0.8274376591776937,0.9009228405306002,0.12597990036010742
